RELATIVE_TIME_SEC,YIELD,DATE
6624,108.44019480519484,2020-06-01
6628,97.7539393939394,2020-06-01
6632,236.1217965367965,2020-06-01
6636,246.61545454545458,2020-06-01
6640,199.31010822510822,2020-06-01
6644,234.6351948051948,2020-06-01
6648,302.7514718614718,2020-06-01
6652,397.66880952380956,2020-06-01
6656,740.5675757575756,2020-06-01
6660,878.8832683982683,2020-06-01
6664,893.9496969696968,2020-06-01
6668,956.4320129870129,2020-06-01
6672,869.6793939393941,2020-06-01
6676,925.4530519480519,2020-06-01
6680,1142.0887445887447,2020-06-01
6684,896.383528138528,2020-06-01
6688,468.11694805194816,2020-06-01
6692,497.11787878787885,2020-06-01
6696,643.7457792207792,2020-06-01
6700,511.18341991342004,2020-06-01
6704,461.7280735930736,2020-06-01
6708,396.05231601731606,2020-06-01
6712,910.7551515151516,2020-06-01
6716,1210.4775757575758,2020-06-01
6720,800.2682683982682,2020-06-01
6724,422.7849567099567,2020-06-01
6728,102.7616883116883,2020-06-01
6732,44.897727272727266,2020-06-01
6736,103.58454545454548,2020-06-01
6740,86.72175324675324,2020-06-01
6744,68.98818181818181,2020-06-01
6748,56.83303030303031,2020-06-01
6752,55.470606060606066,2020-06-01
6756,57.91454545454545,2020-06-01
6760,61.47030303030303,2020-06-01
6764,68.93127705627705,2020-06-01
6768,81.12439393939393,2020-06-01
6772,100.5060606060606,2020-06-01
6776,134.4530303030303,2020-06-01
6780,143.54212121212123,2020-06-01
6784,70.25558441558441,2020-06-01
6788,78.83311688311687,2020-06-01
6792,31.650670995670996,2020-06-01
6796,8.128758741258743,2020-06-01
6800,0.0,2020-06-01
6804,0.0,2020-06-01
6808,0.0,2020-06-01
6812,0.0,2020-06-01
6816,0.0,2020-06-01
6820,0.0,2020-06-01
6824,0.0,2020-06-01
6828,0.0,2020-06-01
6832,0.0,2020-06-01
6836,0.0,2020-06-01
6840,0.0,2020-06-01
6844,0.0,2020-06-01
6848,0.0,2020-06-01
6852,0.0,2020-06-01
6856,0.0,2020-06-01
6860,0.0,2020-06-01
6864,0.0,2020-06-01
6868,0.0,2020-06-01
6872,0.0,2020-06-01
6876,0.0,2020-06-01
6880,0.0,2020-06-01
6884,0.0,2020-06-01
6888,0.0,2020-06-01
6892,0.0,2020-06-01
6896,0.0,2020-06-02
6900,0.0,2020-06-02
6904,0.0,2020-06-02
6908,0.0,2020-06-02
6912,0.0,2020-06-02
6916,0.0,2020-06-02
6920,0.0,2020-06-02
6924,0.0,2020-06-02
6928,0.0,2020-06-02
6932,0.0,2020-06-02
6936,0.0,2020-06-02
6940,0.0,2020-06-02
6944,0.0,2020-06-02
6948,0.0,2020-06-02
6952,0.0,2020-06-02
6956,0.0,2020-06-02
6960,0.0,2020-06-02
6964,0.0,2020-06-02
6968,0.0,2020-06-02
6972,0.0,2020-06-02
6976,0.0,2020-06-02
6980,0.0,2020-06-02
6984,0.0,2020-06-02
6988,0.24389610389610386,2020-06-02
6992,26.38785714285714,2020-06-02
6996,66.24742424242424,2020-06-02
7000,111.11612554112554,2020-06-02
7004,241.33772727272725,2020-06-02
7008,242.05246753246755,2020-06-02
7012,325.7937445887446,2020-06-02
7016,362.33251082251087,2020-06-02
7020,383.8087445887446,2020-06-02
7024,492.935606060606,2020-06-02
7028,509.06242424242424,2020-06-02
7032,542.8906060606059,2020-06-02
7036,642.2307359307359,2020-06-02
7040,695.6151948051948,2020-06-02
7044,581.0896103896104,2020-06-02
7048,602.140800865801,2020-06-02
7052,618.6406060606062,2020-06-02
7056,664.7151515151513,2020-06-02
7060,728.6166883116883,2020-06-02
7064,651.2599134199133,2020-06-02
7068,667.7476623376623,2020-06-02
7072,620.2558441558442,2020-06-02
7076,249.94025974025982,2020-06-02
7080,699.0526406926407,2020-06-02
7084,579.2707142857143,2020-06-02
7088,484.0793073593073,2020-06-02
7092,411.70303030303035,2020-06-02
7096,0.0,2020-06-02
7100,572.6636147186147,2020-06-02
7104,496.8463636363636,2020-06-02
7108,720.4125108225109,2020-06-02
7112,766.4766666666667,2020-06-02
7116,714.8332034632034,2020-06-02
7120,860.7637445887445,2020-06-02
7124,737.0581818181819,2020-06-02
7128,592.2721212121213,2020-06-02
7132,717.1965584415583,2020-06-02
7136,715.798051948052,2020-06-02
7140,598.5369696969697,2020-06-02
7144,835.6622510822511,2020-06-02
7148,556.9081168831167,2020-06-02
7152,331.5307142857142,2020-06-02
7156,0.0,2020-06-02
7160,0.0,2020-06-02
7164,498.007922077922,2020-06-02
7168,498.3950865800867,2020-06-02
7172,403.9977272727272,2020-06-02
7176,335.32705627705633,2020-06-02
7180,202.73636363636362,2020-06-02
7184,150.483658008658,2020-06-02
7188,81.10848484848485,2020-06-02
7192,24.599610389610394,2020-06-02
7196,1.0888528138528137,2020-06-02
7200,0.0,2020-06-02
7204,0.0,2020-06-02
7208,0.0,2020-06-02
7212,0.0,2020-06-02
7216,0.0,2020-06-02
7220,0.0,2020-06-02
7224,0.0,2020-06-02
7228,0.0,2020-06-02
7232,0.0,2020-06-02
7236,0.0,2020-06-02
7240,0.0,2020-06-02
7244,0.0,2020-06-02
7248,0.0,2020-06-02
7252,0.0,2020-06-02
7256,0.0,2020-06-02
7260,0.0,2020-06-02
7264,0.0,2020-06-02
7268,0.0,2020-06-02
7272,0.0,2020-06-02
7276,0.0,2020-06-02
7280,0.0,2020-06-03
7284,0.0,2020-06-03
7288,0.0,2020-06-03
7292,0.0,2020-06-03
7296,0.0,2020-06-03
7300,0.0,2020-06-03
7304,0.0,2020-06-03
7308,0.0,2020-06-03
7312,0.0,2020-06-03
7316,0.0,2020-06-03
7320,0.0,2020-06-03
7324,0.0,2020-06-03
7328,0.0,2020-06-03
7332,0.0,2020-06-03
7336,0.0,2020-06-03
7340,0.0,2020-06-03
7344,0.0,2020-06-03
7348,0.0,2020-06-03
7352,0.0,2020-06-03
7356,0.0,2020-06-03
7360,0.0,2020-06-03
7364,0.0,2020-06-03
7368,0.0,2020-06-03
7372,0.0,2020-06-03
7376,2.897943722943723,2020-06-03
7380,27.95848484848485,2020-06-03
7384,59.538181818181826,2020-06-03
7388,105.70329004329001,2020-06-03
7392,149.2919696969697,2020-06-03
7396,173.16469696969696,2020-06-03
7400,192.689696969697,2020-06-03
7404,366.25140692640696,2020-06-03
7408,435.4007575757576,2020-06-03
7412,442.4790259740259,2020-06-03
7416,506.1325757575758,2020-06-03
7420,520.7339393939393,2020-06-03
7424,688.3549783549785,2020-06-03
7428,420.45852813852815,2020-06-03
7432,506.3980303030303,2020-06-03
7436,656.8310389610389,2020-06-03
7440,571.9433333333332,2020-06-03
7444,422.24725108225107,2020-06-03
7448,463.02385281385284,2020-06-03
7452,154.4956277056277,2020-06-03
7456,358.9142424242425,2020-06-03
7460,611.5007575757576,2020-06-03
7464,591.7787012987011,2020-06-03
7468,481.05971861471875,2020-06-03
7472,623.0520995670996,2020-06-03
7476,512.7781818181818,2020-06-03
7480,430.5869264069264,2020-06-03
7484,277.87000000000006,2020-06-03
7488,110.05818181818181,2020-06-03
7492,614.1011904761904,2020-06-03
7496,570.9457575757576,2020-06-03
7500,542.9389393939393,2020-06-03
7504,701.7313852813852,2020-06-03
7508,460.8953246753246,2020-06-03
7512,677.1924458874458,2020-06-03
7516,649.5632683982684,2020-06-03
7520,521.8215151515151,2020-06-03
7524,429.0147402597402,2020-06-03
7528,689.7193939393939,2020-06-03
7532,461.5566450216451,2020-06-03
7536,301.5759307359308,2020-06-03
7540,252.25041125541122,2020-06-03
7544,288.78818181818184,2020-06-03
7548,252.43004329004327,2020-06-03
7552,176.99608225108227,2020-06-03
7556,150.71545454545455,2020-06-03
7560,122.72385281385282,2020-06-03
7564,77.90264069264066,2020-06-03
7568,37.471082251082244,2020-06-03
7572,12.670757575757575,2020-06-03
7576,0.0,2020-06-03
7580,0.0,2020-06-03
7584,0.0,2020-06-03
7588,0.0,2020-06-03
7592,0.0,2020-06-03
7596,0.0,2020-06-03
7600,0.0,2020-06-03
7604,0.0,2020-06-03
7608,0.0,2020-06-03
7612,0.0,2020-06-03
7616,0.0,2020-06-03
7620,0.0,2020-06-03
7624,0.0,2020-06-03
7628,0.0,2020-06-03
7632,0.0,2020-06-03
7636,0.0,2020-06-03
7640,0.0,2020-06-03
7644,0.0,2020-06-03
7648,0.0,2020-06-03
7652,0.0,2020-06-03
7656,0.0,2020-06-03
7660,0.0,2020-06-04
7664,0.0,2020-06-04
7668,0.0,2020-06-04
7672,0.0,2020-06-04
7676,0.0,2020-06-04
7680,0.0,2020-06-04
7684,0.0,2020-06-04
7688,0.0,2020-06-04
7692,0.0,2020-06-04
7696,0.0,2020-06-04
7700,0.0,2020-06-04
7704,0.0,2020-06-04
7708,0.0,2020-06-04
7712,0.0,2020-06-04
7716,0.0,2020-06-04
7720,0.0,2020-06-04
7724,0.0,2020-06-04
7728,0.0,2020-06-04
7732,0.0,2020-06-04
7736,0.0,2020-06-04
7740,0.0,2020-06-04
7744,0.0,2020-06-04
7748,0.0,2020-06-04
7752,0.0,2020-06-04
7756,5.874458874458873,2020-06-04
7760,29.076666666666668,2020-06-04
7764,63.36357142857142,2020-06-04
7768,102.24939393939394,2020-06-04
7772,166.94398268398265,2020-06-04
7776,212.4524025974025,2020-06-04
7780,241.6966666666667,2020-06-04
7784,337.20506493506485,2020-06-04
7788,383.82826839826845,2020-06-04
7792,568.7798484848486,2020-06-04
7796,499.8915800865801,2020-06-04
7800,515.1181818181817,2020-06-04
7804,576.5667965367966,2020-06-04
7808,679.1996320346321,2020-06-04
7812,721.6104545454546,2020-06-04
7816,657.7199783549783,2020-06-04
7820,658.0411688311689,2020-06-04
7824,590.8083766233766,2020-06-04
7828,488.54160173160165,2020-06-04
7832,349.66019480519475,2020-06-04
7836,645.6579870129871,2020-06-04
7840,629.6874025974026,2020-06-04
7844,734.4917532467533,2020-06-04
7848,756.7455411255413,2020-06-04
7852,593.1993506493505,2020-06-04
7856,598.6489610389609,2020-06-04
7860,841.1000865800863,2020-06-04
7864,749.7088528138527,2020-06-04
7868,579.970606060606,2020-06-04
7872,698.6336363636364,2020-06-04
7876,580.4954978354979,2020-06-04
7880,220.8859090909091,2020-06-04
7884,231.92017316017316,2020-06-04
7888,493.2342424242424,2020-06-04
7892,512.4180086580086,2020-06-04
7896,568.9132683982683,2020-06-04
7900,600.3657359307362,2020-06-04
7904,482.59716450216456,2020-06-04
7908,458.25303030303036,2020-06-04
7912,391.40350649350654,2020-06-04
7916,277.3938311688311,2020-06-04
7920,338.2888744588745,2020-06-04
7924,376.77151515151513,2020-06-04
7928,465.080303030303,2020-06-04
7932,300.04153679653683,2020-06-04
7936,196.633354978355,2020-06-04
7940,145.92950216450214,2020-06-04
7944,119.23424242424242,2020-06-04
7948,83.89393939393939,2020-06-04
7952,47.1391774891775,2020-06-04
7956,22.082316017316018,2020-06-04
7960,0.11636363636363635,2020-06-04
7964,0.0,2020-06-04
7968,0.0,2020-06-04
7972,0.0,2020-06-04
7976,0.0,2020-06-04
7980,0.0,2020-06-04
7984,0.0,2020-06-04
7988,0.0,2020-06-04
7992,0.0,2020-06-04
7996,0.0,2020-06-04
8000,0.0,2020-06-04
8004,0.0,2020-06-04
8008,0.0,2020-06-04
8012,0.0,2020-06-04
8016,0.0,2020-06-04
8020,0.0,2020-06-04
8024,0.0,2020-06-04
8028,0.0,2020-06-04
8032,0.0,2020-06-04
8036,0.0,2020-06-04
8040,0.0,2020-06-04
8044,0.0,2020-06-05
8048,0.0,2020-06-05
8052,0.0,2020-06-05
8056,0.0,2020-06-05
8060,0.0,2020-06-05
8064,0.0,2020-06-05
8068,0.0,2020-06-05
8072,0.0,2020-06-05
8076,0.0,2020-06-05
8080,0.0,2020-06-05
8084,0.0,2020-06-05
8088,0.0,2020-06-05
8092,0.0,2020-06-05
8096,0.0,2020-06-05
8100,0.0,2020-06-05
8104,0.0,2020-06-05
8108,0.0,2020-06-05
8112,0.0,2020-06-05
8116,0.0,2020-06-05
8120,0.0,2020-06-05
8124,0.0,2020-06-05
8128,0.0,2020-06-05
8132,0.0,2020-06-05
8136,0.0,2020-06-05
8140,4.119632034632035,2020-06-05
8144,30.855000000000004,2020-06-05
8148,60.73002164502164,2020-06-05
8152,126.03965367965367,2020-06-05
8156,166.61861471861468,2020-06-05
8160,200.77430735930736,2020-06-05
8164,218.0835714285714,2020-06-05
8168,278.09770562770564,2020-06-05
8172,312.0721212121212,2020-06-05
8176,511.8417099567099,2020-06-05
8180,759.8939393939393,2020-06-05
8184,688.8502597402598,2020-06-05
8188,714.1165367965367,2020-06-05
8192,908.7351515151514,2020-06-05
8196,742.0600649350649,2020-06-05
8200,747.5778787878788,2020-06-05
8204,642.852922077922,2020-06-05
8208,606.4263203463203,2020-06-05
8212,737.1630303030302,2020-06-05
8216,691.5684848484849,2020-06-05
8220,723.7397402597402,2020-06-05
8224,636.0770995670995,2020-06-05
8228,693.6050216450217,2020-06-05
8232,339.9272727272728,2020-06-05
8236,799.1268181818182,2020-06-05
8240,846.49816017316,2020-06-05
8244,819.622878787879,2020-06-05
8248,707.0812121212122,2020-06-05
8252,656.1988095238095,2020-06-05
8256,848.5184199134197,2020-06-05
8260,297.6501515151515,2020-06-05
8264,238.31935064935067,2020-06-05
8268,378.9668181818182,2020-06-05
8272,451.1635064935064,2020-06-05
8276,528.6642857142858,2020-06-05
8280,392.78683982683975,2020-06-05
8284,491.60848484848486,2020-06-05
8288,580.857683982684,2020-06-05
8292,512.9674458874459,2020-06-05
8296,390.07160173160173,2020-06-05
8300,348.4853463203463,2020-06-05
8304,347.0112121212121,2020-06-05
8308,511.75101731601734,2020-06-05
8312,623.909696969697,2020-06-05
8316,449.9891774891775,2020-06-05
8320,307.2211688311689,2020-06-05
8324,191.25209956709958,2020-06-05
8328,181.7656277056277,2020-06-05
8332,74.6994805194805,2020-06-05
8336,40.01489177489177,2020-06-05
8340,19.38030303030303,2020-06-05
8344,0.20575757575757575,2020-06-05
8348,0.0,2020-06-05
8352,0.0,2020-06-05
8356,0.0,2020-06-05
8360,0.0,2020-06-05
8364,0.0,2020-06-05
8368,0.0,2020-06-05
8372,0.0,2020-06-05
8376,0.0,2020-06-05
8380,0.0,2020-06-05
8384,0.0,2020-06-05
8388,0.0,2020-06-05
8392,0.0,2020-06-05
8396,0.0,2020-06-05
8400,0.0,2020-06-05
8404,0.0,2020-06-05
8408,0.0,2020-06-05
8412,0.0,2020-06-05
8416,0.0,2020-06-05
8420,0.0,2020-06-05
8424,0.0,2020-06-05
8428,0.0,2020-06-06
8432,0.0,2020-06-06
8436,0.0,2020-06-06
8440,0.0,2020-06-06
8444,0.0,2020-06-06
8448,0.0,2020-06-06
8452,0.0,2020-06-06
8456,0.0,2020-06-06
8460,0.0,2020-06-06
8464,0.0,2020-06-06
8468,0.0,2020-06-06
8472,0.0,2020-06-06
8476,0.0,2020-06-06
8480,0.0,2020-06-06
8484,0.0,2020-06-06
8488,0.0,2020-06-06
8492,0.0,2020-06-06
8496,0.0,2020-06-06
8500,0.0,2020-06-06
8504,0.0,2020-06-06
8508,0.0,2020-06-06
8512,0.0,2020-06-06
8516,0.0,2020-06-06
8520,0.0,2020-06-06
8524,12.78062770562771,2020-06-06
8528,55.7621645021645,2020-06-06
8532,98.60261904761904,2020-06-06
8536,148.13132034632034,2020-06-06
8540,142.50272727272727,2020-06-06
8544,179.52331168831168,2020-06-06
8548,135.8281818181818,2020-06-06
8552,145.31376623376624,2020-06-06
8556,412.32692640692636,2020-06-06
8560,549.0169696969698,2020-06-06
8564,667.2499783549783,2020-06-06
8568,808.6448484848484,2020-06-06
8572,668.1543506493507,2020-06-06
8576,620.0416233766234,2020-06-06
8580,715.9107792207792,2020-06-06
8584,715.6827056277058,2020-06-06
8588,720.2521212121213,2020-06-06
8592,784.3413203463202,2020-06-06
8596,735.949393939394,2020-06-06
8600,690.529090909091,2020-06-06
8604,681.6674891774892,2020-06-06
8608,717.6006060606061,2020-06-06
8612,646.7619696969697,2020-06-06
8616,489.74,2020-06-06
8620,548.2789177489177,2020-06-06
8624,792.8087878787878,2020-06-06
8628,766.5663636363635,2020-06-06
8632,551.9564285714285,2020-06-06
8636,552.5339393939394,2020-06-06
8640,488.20203463203455,2020-06-06
8644,390.5330303030303,2020-06-06
8648,737.6494805194804,2020-06-06
8652,656.726471861472,2020-06-06
8656,480.72090909090906,2020-06-06
8660,0.0,2020-06-06
8664,382.06878787878793,2020-06-06
8668,399.7422510822511,2020-06-06
8672,611.0730086580086,2020-06-06
8676,651.9830303030304,2020-06-06
8680,679.6226406926406,2020-06-06
8684,689.8580303030302,2020-06-06
8688,644.4464718614718,2020-06-06
8692,592.2709090909091,2020-06-06
8696,508.62393939393934,2020-06-06
8700,409.266645021645,2020-06-06
8704,315.5546969696969,2020-06-06
8708,214.45032467532465,2020-06-06
8712,165.98545454545453,2020-06-06
8716,103.03242424242423,2020-06-06
8720,56.12424242424242,2020-06-06
8724,26.210606060606054,2020-06-06
8728,1.2614069264069263,2020-06-06
8732,0.0,2020-06-06
8736,0.0,2020-06-06
8740,0.0,2020-06-06
8744,0.0,2020-06-06
8748,0.0,2020-06-06
8752,0.0,2020-06-06
8756,0.0,2020-06-06
8760,0.0,2020-06-06
8764,0.0,2020-06-06
8768,0.0,2020-06-06
8772,0.0,2020-06-06
8776,0.0,2020-06-06
8780,0.0,2020-06-06
8784,0.0,2020-06-06
8788,0.0,2020-06-06
8792,0.0,2020-06-06
8796,0.0,2020-06-06
8800,0.0,2020-06-06
8804,0.0,2020-06-06
8808,0.0,2020-06-06
8812,0.0,2020-06-07
8816,0.0,2020-06-07
8820,0.0,2020-06-07
8824,0.0,2020-06-07
8828,0.0,2020-06-07
8832,0.0,2020-06-07
8836,0.0,2020-06-07
8840,0.0,2020-06-07
8844,0.0,2020-06-07
8848,0.0,2020-06-07
8852,0.0,2020-06-07
8856,0.0,2020-06-07
8860,0.0,2020-06-07
8864,0.0,2020-06-07
8868,0.0,2020-06-07
8872,0.0,2020-06-07
8876,0.0,2020-06-07
8880,0.0,2020-06-07
8884,0.0,2020-06-07
8888,0.0,2020-06-07
8892,0.0,2020-06-07
8896,0.0,2020-06-07
8900,0.0,2020-06-07
8904,0.0,2020-06-07
8908,14.352186147186147,2020-06-07
8912,42.094848484848484,2020-06-07
8916,67.63835497835498,2020-06-07
8920,75.08006493506494,2020-06-07
8924,98.72926406926409,2020-06-07
8928,127.41461038961039,2020-06-07
8932,211.02060606060604,2020-06-07
8936,331.30476190476196,2020-06-07
8940,305.09742424242427,2020-06-07
8944,474.5009956709957,2020-06-07
8948,508.02699134199133,2020-06-07
8952,726.5769696969696,2020-06-07
8956,789.9574025974027,2020-06-07
8960,612.1598484848483,2020-06-07
8964,145.1368181818182,2020-06-07
8968,676.4070562770562,2020-06-07
8972,665.6784848484849,2020-06-07
8976,659.0710173160173,2020-06-07
8980,618.0692424242425,2020-06-07
8984,487.6353246753246,2020-06-07
8988,516.5269696969698,2020-06-07
8992,553.8036363636363,2020-06-07
8996,600.5163636363636,2020-06-07
9000,608.4013636363635,2020-06-07
9004,654.6549567099569,2020-06-07
9008,730.9927272727274,2020-06-07
9012,696.3174458874458,2020-06-07
9016,534.8183549783549,2020-06-07
9020,476.4905194805195,2020-06-07
9024,604.1995670995672,2020-06-07
9028,578.1512121212122,2020-06-07
9032,642.7457792207792,2020-06-07
9036,637.7176839826839,2020-06-07
9040,729.6248051948053,2020-06-07
9044,704.5545454545455,2020-06-07
9048,694.6607359307359,2020-06-07
9052,560.3822077922079,2020-06-07
9056,18.596666666666668,2020-06-07
9060,179.9270562770563,2020-06-07
9064,646.9663636363636,2020-06-07
9068,247.51653679653683,2020-06-07
9072,514.8684848484849,2020-06-07
9076,350.3728138528139,2020-06-07
9080,189.41993506493506,2020-06-07
9084,328.1296969696969,2020-06-07
9088,290.2902597402598,2020-06-07
9092,237.67363636363635,2020-06-07
9096,165.00683982683987,2020-06-07
9100,95.03361471861471,2020-06-07
9104,58.103333333333346,2020-06-07
9108,27.441601731601736,2020-06-07
9112,2.8207359307359314,2020-06-07
9116,0.0,2020-06-07
9120,0.0,2020-06-07
9124,0.0,2020-06-07
9128,0.0,2020-06-07
9132,0.0,2020-06-07
9136,0.0,2020-06-07
9140,0.0,2020-06-07
9144,0.0,2020-06-07
9148,0.0,2020-06-07
9152,0.0,2020-06-07
9156,0.0,2020-06-07
9160,0.0,2020-06-07
9164,0.0,2020-06-07
9168,0.0,2020-06-07
9172,0.0,2020-06-07
9176,0.0,2020-06-07
9180,0.0,2020-06-07
9184,0.0,2020-06-07
9188,0.0,2020-06-07
9192,0.0,2020-06-07
9196,0.0,2020-06-08
9200,0.0,2020-06-08
9204,0.0,2020-06-08
9208,0.0,2020-06-08
9212,0.0,2020-06-08
9216,0.0,2020-06-08
9220,0.0,2020-06-08
9224,0.0,2020-06-08
9228,0.0,2020-06-08
9232,0.0,2020-06-08
9236,0.0,2020-06-08
9240,0.0,2020-06-08
9244,0.0,2020-06-08
9248,0.0,2020-06-08
9252,0.0,2020-06-08
9256,0.0,2020-06-08
9260,0.0,2020-06-08
9264,0.0,2020-06-08
9268,0.0,2020-06-08
9272,0.0,2020-06-08
9276,0.0,2020-06-08
9280,0.0,2020-06-08
9284,0.0,2020-06-08
9288,0.0,2020-06-08
9292,18.727402597402595,2020-06-08
9296,54.440930735930735,2020-06-08
9300,93.43945887445888,2020-06-08
9304,136.6651515151515,2020-06-08
9308,231.29123376623377,2020-06-08
9312,254.79666666666665,2020-06-08
9316,389.1198268398268,2020-06-08
9320,470.5647619047619,2020-06-08
9324,551.6684848484848,2020-06-08
9328,452.6483982683983,2020-06-08
9332,682.228593073593,2020-06-08
9336,533.5542424242423,2020-06-08
9340,701.5183116883117,2020-06-08
9344,582.3223776223776,2020-06-08
9348,711.8335198135198,2020-06-08
9352,773.436088911089,2020-06-08
9356,702.4485497835499,2020-06-08
9360,693.2760606060606,2020-06-08
9364,700.3610606060606,2020-06-08
9368,607.4461471861472,2020-06-08
9372,720.1797402597402,2020-06-08
9376,691.939696969697,2020-06-08
9380,766.0632900432901,2020-06-08
9384,641.6122727272727,2020-06-08
9388,592.7885714285713,2020-06-08
9392,735.4177922077921,2020-06-08
9396,724.6039393939394,2020-06-08
9400,745.9492424242425,2020-06-08
9404,570.0219047619048,2020-06-08
9408,517.3254112554113,2020-06-08
9412,720.2130303030302,2020-06-08
9416,656.0224891774892,2020-06-08
9420,704.5700000000002,2020-06-08
9424,764.7441125541126,2020-06-08
9428,843.7297402597403,2020-06-08
9432,815.5293939393938,2020-06-08
9436,691.0660606060605,2020-06-08
9440,892.0040692640694,2020-06-08
9444,960.5007575757573,2020-06-08
9448,814.5916017316017,2020-06-08
9452,678.3593939393941,2020-06-08
9456,576.8281818181819,2020-06-08
9460,505.52610389610385,2020-06-08
9464,414.89954545454543,2020-06-08
9468,360.0937662337662,2020-06-08
9472,280.02363636363634,2020-06-08
9476,254.83322510822507,2020-06-08
9480,213.3372294372294,2020-06-08
9484,152.4232683982684,2020-06-08
9488,82.06424242424242,2020-06-08
9492,35.574069264069266,2020-06-08
9496,5.098073593073594,2020-06-08
9500,0.0,2020-06-08
9504,0.0,2020-06-08
9508,0.0,2020-06-08
9512,0.0,2020-06-08
9516,0.0,2020-06-08
9520,0.0,2020-06-08
9524,0.0,2020-06-08
9528,0.0,2020-06-08
9532,0.0,2020-06-08
9536,0.0,2020-06-08
9540,0.0,2020-06-08
9544,0.0,2020-06-08
9548,0.0,2020-06-08
9552,0.0,2020-06-08
9556,0.0,2020-06-08
9560,0.0,2020-06-08
9564,0.0,2020-06-08
9568,0.0,2020-06-08
9572,0.0,2020-06-08
9576,0.0,2020-06-08
9580,0.0,2020-06-09
9584,0.0,2020-06-09
9588,0.0,2020-06-09
9592,0.0,2020-06-09
9596,0.0,2020-06-09
9600,0.0,2020-06-09
9604,0.0,2020-06-09
9608,0.0,2020-06-09
9612,0.0,2020-06-09
9616,0.0,2020-06-09
9620,0.0,2020-06-09
9624,0.0,2020-06-09
9628,0.0,2020-06-09
9632,0.0,2020-06-09
9636,0.0,2020-06-09
9640,0.0,2020-06-09
9644,0.0,2020-06-09
9648,0.0,2020-06-09
9652,0.0,2020-06-09
9656,0.0,2020-06-09
9660,0.0,2020-06-09
9664,0.0,2020-06-09
9668,0.0,2020-06-09
9672,0.0,2020-06-09
9676,13.327943722943719,2020-06-09
9680,42.90984848484848,2020-06-09
9684,78.3765367965368,2020-06-09
9688,131.22727272727272,2020-06-09
9692,242.84593073593075,2020-06-09
9696,384.37142857142845,2020-06-09
9700,488.73088744588745,2020-06-09
9704,561.1139610389611,2020-06-09
9708,477.9918181818181,2020-06-09
9712,538.6980303030304,2020-06-09
9716,716.3201298701299,2020-06-09
9720,753.1245670995671,2020-06-09
9724,884.5193506493507,2020-06-09
9728,920.2978787878786,2020-06-09
9732,807.434761904762,2020-06-09
9736,230.55621212121213,2020-06-09
9740,664.7908658008658,2020-06-09
9744,642.7239393939394,2020-06-09
9748,683.3760606060606,2020-06-09
9752,643.1174242424241,2020-06-09
9756,557.9361255411254,2020-06-09
9760,563.1135064935065,2020-06-09
9764,654.1421212121212,2020-06-09
9768,490.9181818181818,2020-06-09
9772,599.0266666666666,2020-06-09
9776,531.0446753246753,2020-06-09
9780,539.2548051948053,2020-06-09
9784,697.7063636363636,2020-06-09
9788,549.39487012987,2020-06-09
9792,550.3287012987014,2020-06-09
9796,608.6330303030302,2020-06-09
9800,524.3993939393939,2020-06-09
9804,528.5475757575757,2020-06-09
9808,660.3710173160172,2020-06-09
9812,606.5983766233767,2020-06-09
9816,669.996341991342,2020-06-09
9820,692.154805194805,2020-06-09
9824,611.539696969697,2020-06-09
9828,614.9259307359308,2020-06-09
9832,777.0962554112554,2020-06-09
9836,641.9108441558441,2020-06-09
9840,709.883225108225,2020-06-09
9844,603.1830303030303,2020-06-09
9848,336.7660822510823,2020-06-09
9852,276.2828138528139,2020-06-09
