RELATIVE_TIME_SEC,YIELD,DATE
9856,237.96396103896097,2020-06-09
9860,171.20545454545461,2020-06-09
9864,121.25333333333333,2020-06-09
9868,79.63229437229437,2020-06-09
9872,47.719891774891785,2020-06-09
9876,23.158961038961042,2020-06-09
9880,1.1063203463203464,2020-06-09
9884,0.0,2020-06-09
9888,0.0,2020-06-09
9892,0.0,2020-06-09
9896,0.0,2020-06-09
9900,0.0,2020-06-09
9904,0.0,2020-06-09
9908,0.0,2020-06-09
9912,0.0,2020-06-09
9916,0.0,2020-06-09
9920,0.0,2020-06-09
9924,0.0,2020-06-09
9928,0.0,2020-06-09
9932,0.0,2020-06-09
9936,0.0,2020-06-09
9940,0.0,2020-06-09
9944,0.0,2020-06-09
9948,0.0,2020-06-09
9952,0.0,2020-06-09
9956,0.0,2020-06-09
9960,0.0,2020-06-09
9964,0.0,2020-06-10
9968,0.0,2020-06-10
9972,0.0,2020-06-10
9976,0.0,2020-06-10
9980,0.0,2020-06-10
9984,0.0,2020-06-10
9988,0.0,2020-06-10
9992,0.0,2020-06-10
9996,0.0,2020-06-10
10000,0.0,2020-06-10
10004,0.0,2020-06-10
10008,0.0,2020-06-10
10012,0.0,2020-06-10
10016,0.0,2020-06-10
10020,0.0,2020-06-10
10024,0.0,2020-06-10
10028,0.0,2020-06-10
10032,0.0,2020-06-10
10036,0.0,2020-06-10
10040,0.0,2020-06-10
10044,0.0,2020-06-10
10048,0.0,2020-06-10
10052,0.0,2020-06-10
10056,0.0,2020-06-10
10060,11.932987012987013,2020-06-10
10064,27.6595670995671,2020-06-10
10068,40.54277056277058,2020-06-10
10072,70.93287878787879,2020-06-10
10076,100.82454545454547,2020-06-10
10080,108.2421212121212,2020-06-10
10084,170.78463203463204,2020-06-10
10088,239.6734415584415,2020-06-10
10092,354.3061471861472,2020-06-10
10096,488.65298701298684,2020-06-10
10100,712.5129437229436,2020-06-10
10104,594.8842424242424,2020-06-10
10108,485.91365800865805,2020-06-10
10112,531.4361038961039,2020-06-10
10116,890.6374242424241,2020-06-10
10120,691.0129004329002,2020-06-10
10124,625.4956493506494,2020-06-10
10128,661.5374458874459,2020-06-10
10132,744.9348484848484,2020-06-10
10136,800.6368181818183,2020-06-10
10140,571.8278787878787,2020-06-10
10144,0.0,2020-06-10
10148,0.0,2020-06-10
10152,394.9884415584416,2020-06-10
10156,685.5806277056278,2020-06-10
10160,705.5324242424241,2020-06-10
10164,603.6328787878788,2020-06-10
10168,559.5253463203463,2020-06-10
10172,402.5709090909091,2020-06-10
10176,518.9269913419913,2020-06-10
10180,626.8321212121213,2020-06-10
10184,572.2063419913419,2020-06-10
10188,143.2585497835498,2020-06-10
10192,292.63272727272727,2020-06-10
10196,461.40461038961035,2020-06-10
10200,252.15151515151513,2020-06-10
10204,301.39746753246754,2020-06-10
10208,305.4864502164502,2020-06-10
10212,241.85515151515148,2020-06-10
10216,267.79590909090905,2020-06-10
10220,408.6266883116883,2020-06-10
10224,433.2831385281384,2020-06-10
10228,414.1463636363635,2020-06-10
10232,219.30512987012992,2020-06-10
10236,94.24467532467533,2020-06-10
10240,20.278290043290045,2020-06-10
10244,17.73553719008265,2020-06-10
10248,14.202922077922079,2020-06-10
10252,8.460909090909093,2020-06-10
10256,0.0,2020-06-10
10260,0.0,2020-06-10
10264,0.0,2020-06-10
10268,0.0,2020-06-10
10272,0.0,2020-06-10
10276,0.0,2020-06-10
10280,0.0,2020-06-10
10284,0.0,2020-06-10
10288,0.0,2020-06-10
10292,0.0,2020-06-10
10296,0.0,2020-06-10
10300,0.0,2020-06-10
10304,0.0,2020-06-10
10308,0.0,2020-06-10
10312,0.0,2020-06-10
10316,0.0,2020-06-10
10320,0.0,2020-06-10
10324,0.0,2020-06-10
10328,0.0,2020-06-10
10332,0.0,2020-06-10
10336,0.0,2020-06-10
10340,0.0,2020-06-10
10344,0.0,2020-06-10
10348,0.0,2020-06-11
10352,0.0,2020-06-11
10356,0.0,2020-06-11
10360,0.0,2020-06-11
10364,0.0,2020-06-11
10368,0.0,2020-06-11
10372,0.0,2020-06-11
10376,0.0,2020-06-11
10380,0.0,2020-06-11
10384,0.0,2020-06-11
10388,0.0,2020-06-11
10392,0.0,2020-06-11
10396,0.0,2020-06-11
10400,0.0,2020-06-11
10404,0.0,2020-06-11
10408,0.0,2020-06-11
10412,0.0,2020-06-11
10416,0.0,2020-06-11
10420,0.0,2020-06-11
10424,0.0,2020-06-11
10428,0.0,2020-06-11
10432,0.0,2020-06-11
10436,0.0,2020-06-11
10440,0.0,2020-06-11
10444,0.7306709956709958,2020-06-11
10448,13.159588744588744,2020-06-11
10452,20.901926406926403,2020-06-11
10456,34.49335497835498,2020-06-11
10460,88.42173160173158,2020-06-11
10464,152.27969696969697,2020-06-11
10468,150.40175324675326,2020-06-11
10472,107.91428571428573,2020-06-11
10476,104.3379437229437,2020-06-11
10480,176.69965367965366,2020-06-11
10484,224.33545454545455,2020-06-11
10488,356.6472943722943,2020-06-11
10492,535.3200216450217,2020-06-11
10496,465.7708008658008,2020-06-11
10500,282.16218614718616,2020-06-11
10504,347.71387445887444,2020-06-11
10508,443.61238095238093,2020-06-11
10512,483.9881818181819,2020-06-11
10516,513.0652597402598,2020-06-11
10520,571.9245454545454,2020-06-11
10524,590.4477272727273,2020-06-11
10528,661.768463203463,2020-06-11
10532,687.2396969696971,2020-06-11
10536,716.818896103896,2020-06-11
10540,0.0,2020-06-11
10544,59.572027972027975,2020-06-11
10548,486.6839393939394,2020-06-11
10552,586.5687878787877,2020-06-11
10556,489.0296536796537,2020-06-11
10560,472.13318181818164,2020-06-11
10564,531.4072727272728,2020-06-11
10568,653.1684848484849,2020-06-11
10572,514.5393939393939,2020-06-11
10576,504.18683982683984,2020-06-11
10580,340.565,2020-06-11
10584,247.482922077922,2020-06-11
10588,377.38000000000005,2020-06-11
10592,571.8942424242424,2020-06-11
10596,335.99545454545455,2020-06-11
10600,432.54073593073593,2020-06-11
10604,296.13218614718613,2020-06-11
10608,176.72636363636363,2020-06-11
10612,175.43116883116883,2020-06-11
10616,107.17415584415583,2020-06-11
10620,116.70062770562768,2020-06-11
10624,92.74945887445887,2020-06-11
10628,87.77666666666666,2020-06-11
10632,80.45991341991342,2020-06-11
10636,70.58125541125541,2020-06-11
10640,33.766666666666666,2020-06-11
10644,8.873398268398267,2020-06-11
10648,0.0,2020-06-11
10652,0.0,2020-06-11
10656,0.0,2020-06-11
10660,0.0,2020-06-11
10664,0.0,2020-06-11
10668,0.0,2020-06-11
10672,0.0,2020-06-11
10676,0.0,2020-06-11
10680,0.0,2020-06-11
10684,0.0,2020-06-11
10688,0.0,2020-06-11
10692,0.0,2020-06-11
10696,0.0,2020-06-11
10700,0.0,2020-06-11
10704,0.0,2020-06-11
10708,0.0,2020-06-11
10712,0.0,2020-06-11
10716,0.0,2020-06-11
10720,0.0,2020-06-11
10724,0.0,2020-06-11
10728,0.0,2020-06-11
10732,0.0,2020-06-12
10736,0.0,2020-06-12
10740,0.0,2020-06-12
10744,0.0,2020-06-12
10748,0.0,2020-06-12
10752,0.0,2020-06-12
10756,0.0,2020-06-12
10760,0.0,2020-06-12
10764,0.0,2020-06-12
10768,0.0,2020-06-12
10772,0.0,2020-06-12
10776,0.0,2020-06-12
10780,0.0,2020-06-12
10784,0.0,2020-06-12
10788,0.0,2020-06-12
10792,0.0,2020-06-12
10796,0.0,2020-06-12
10800,0.0,2020-06-12
10804,0.0,2020-06-12
10808,0.0,2020-06-12
10812,0.0,2020-06-12
10816,0.0,2020-06-12
10820,0.0,2020-06-12
10824,0.0,2020-06-12
10828,0.8329437229437229,2020-06-12
10832,18.786645021645025,2020-06-12
10836,46.93632034632034,2020-06-12
10840,97.2039393939394,2020-06-12
10844,128.96341991341993,2020-06-12
10848,167.31839826839825,2020-06-12
10852,199.4108225108225,2020-06-12
10856,259.3693073593074,2020-06-12
10860,232.32030303030297,2020-06-12
10864,250.8201082251082,2020-06-12
10868,305.6340692640692,2020-06-12
10872,182.57406926406927,2020-06-12
10876,458.0814718614718,2020-06-12
10880,366.8754545454545,2020-06-12
10884,613.1645887445889,2020-06-12
10888,436.69235930735925,2020-06-12
10892,362.4175757575758,2020-06-12
10896,249.92246753246755,2020-06-12
10900,245.029632034632,2020-06-12
10904,316.9309090909091,2020-06-12
10908,580.8324458874459,2020-06-12
10912,760.472554112554,2020-06-12
10916,705.5369696969695,2020-06-12
10920,595.9662554112555,2020-06-12
10924,629.9608008658009,2020-06-12
10928,604.0527489177491,2020-06-12
10932,593.4437662337663,2020-06-12
10936,473.8524242424242,2020-06-12
10940,142.7601298701299,2020-06-12
10944,599.6598484848485,2020-06-12
10948,559.1865367965369,2020-06-12
10952,521.0606493506493,2020-06-12
10956,743.170303030303,2020-06-12
10960,629.0060173160174,2020-06-12
10964,489.6213852813853,2020-06-12
10968,505.74277056277054,2020-06-12
10972,675.8778787878789,2020-06-12
10976,601.8696536796537,2020-06-12
10980,653.7709090909091,2020-06-12
10984,528.7166233766234,2020-06-12
10988,439.7850216450217,2020-06-12
10992,236.6151515151515,2020-06-12
10996,232.99664502164504,2020-06-12
11000,278.0345454545455,2020-06-12
11004,250.4832034632035,2020-06-12
11008,252.68640692640693,2020-06-12
11012,172.01497835497833,2020-06-12
11016,102.62097402597402,2020-06-12
11020,67.76969696969697,2020-06-12
11024,91.58616883116882,2020-06-12
11028,32.03670995670996,2020-06-12
11032,1.9733333333333336,2020-06-12
11036,0.0,2020-06-12
11040,0.0,2020-06-12
11044,0.0,2020-06-12
11048,0.0,2020-06-12
11052,0.0,2020-06-12
11056,0.0,2020-06-12
11060,0.0,2020-06-12
11064,0.0,2020-06-12
11068,0.0,2020-06-12
11072,0.0,2020-06-12
11076,0.0,2020-06-12
11080,0.0,2020-06-12
11084,0.0,2020-06-12
11088,0.0,2020-06-12
11092,0.0,2020-06-12
11096,0.0,2020-06-12
11100,0.0,2020-06-12
11104,0.0,2020-06-12
11108,0.0,2020-06-12
11112,0.0,2020-06-12
11116,0.0,2020-06-13
11120,0.0,2020-06-13
11124,0.0,2020-06-13
11128,0.0,2020-06-13
11132,0.0,2020-06-13
11136,0.0,2020-06-13
11140,0.0,2020-06-13
11144,0.0,2020-06-13
11148,0.0,2020-06-13
11152,0.0,2020-06-13
11156,0.0,2020-06-13
11160,0.0,2020-06-13
11164,0.0,2020-06-13
11168,0.0,2020-06-13
11172,0.0,2020-06-13
11176,0.0,2020-06-13
11180,0.0,2020-06-13
11184,0.0,2020-06-13
11188,0.0,2020-06-13
11192,0.0,2020-06-13
11196,0.0,2020-06-13
11200,0.0,2020-06-13
11204,0.0,2020-06-13
11208,0.0,2020-06-13
11212,2.673787878787879,2020-06-13
11216,41.18424242424243,2020-06-13
11220,71.31640692640693,2020-06-13
11224,111.14043290043288,2020-06-13
11228,191.73121212121214,2020-06-13
11232,181.37385281385284,2020-06-13
11236,338.7078354978355,2020-06-13
11240,281.60662337662336,2020-06-13
11244,367.3371428571429,2020-06-13
11248,433.91677489177476,2020-06-13
11252,357.4109090909091,2020-06-13
11256,563.595497835498,2020-06-13
11260,625.5464718614717,2020-06-13
11264,358.9360173160173,2020-06-13
11268,631.6770129870131,2020-06-13
11272,272.28000000000003,2020-06-13
11276,477.64803030303045,2020-06-13
11280,583.9352813852813,2020-06-13
11284,163.38149350649348,2020-06-13
11288,0.0,2020-06-13
11292,348.11030303030304,2020-06-13
11296,498.1218181818181,2020-06-13
11300,466.65238095238095,2020-06-13
11304,506.5366666666667,2020-06-13
11308,592.2338095238094,2020-06-13
11312,711.7557575757577,2020-06-13
11316,703.4673376623377,2020-06-13
11320,476.9077489177489,2020-06-13
11324,650.3546536796537,2020-06-13
11328,560.0146753246753,2020-06-13
11332,570.6027272727272,2020-06-13
11336,274.3655411255411,2020-06-13
11340,609.2295021645022,2020-06-13
11344,509.9002813852813,2020-06-13
11348,845.5109090909092,2020-06-13
11352,401.97080086580087,2020-06-13
11356,580.5544805194805,2020-06-13
11360,713.0609956709958,2020-06-13
11364,695.6740259740259,2020-06-13
11368,672.0306060606061,2020-06-13
11372,432.1658874458875,2020-06-13
11376,608.9417316017316,2020-06-13
11380,419.72121212121215,2020-06-13
11384,468.064329004329,2020-06-13
11388,491.9857575757576,2020-06-13
11392,278.6356926406927,2020-06-13
11396,198.34060606060604,2020-06-13
11400,133.67229437229437,2020-06-13
11404,122.8489826839827,2020-06-13
11408,69.22051948051949,2020-06-13
11412,28.165757575757574,2020-06-13
11416,1.5009307359307362,2020-06-13
11420,0.0,2020-06-13
11424,0.0,2020-06-13
11428,0.0,2020-06-13
11432,0.0,2020-06-13
11436,0.0,2020-06-13
11440,0.0,2020-06-13
11444,0.0,2020-06-13
11448,0.0,2020-06-13
11452,0.0,2020-06-13
11456,0.0,2020-06-13
11460,0.0,2020-06-13
11464,0.0,2020-06-13
11468,0.0,2020-06-13
11472,0.0,2020-06-13
11476,0.0,2020-06-13
11480,0.0,2020-06-13
11484,0.0,2020-06-13
11488,0.0,2020-06-13
11492,0.0,2020-06-13
11496,0.0,2020-06-13
11500,0.0,2020-06-14
11504,0.0,2020-06-14
11508,0.0,2020-06-14
11512,0.0,2020-06-14
11516,0.0,2020-06-14
11520,0.0,2020-06-14
11524,0.0,2020-06-14
11528,0.0,2020-06-14
11532,0.0,2020-06-14
11536,0.0,2020-06-14
11540,0.0,2020-06-14
11544,0.0,2020-06-14
11548,0.0,2020-06-14
11552,0.0,2020-06-14
11556,0.0,2020-06-14
11560,0.0,2020-06-14
11564,0.0,2020-06-14
11568,0.0,2020-06-14
11572,0.0,2020-06-14
11576,0.0,2020-06-14
11580,0.0,2020-06-14
11584,0.0,2020-06-14
11588,0.0,2020-06-14
11592,0.0,2020-06-14
11596,13.923160173160172,2020-06-14
11600,46.93030303030303,2020-06-14
11604,96.31686147186146,2020-06-14
11608,161.38023809523807,2020-06-14
11612,231.74536796536793,2020-06-14
11616,295.18454545454546,2020-06-14
11620,368.25116883116874,2020-06-14
11624,457.98203463203464,2020-06-14
11628,460.92805194805186,2020-06-14
11632,357.09196969696967,2020-06-14
11636,520.2912121212121,2020-06-14
11640,436.8517316017317,2020-06-14
11644,696.0676623376622,2020-06-14
11648,501.82445887445886,2020-06-14
11652,529.2776623376623,2020-06-14
11656,492.83969696969694,2020-06-14
11660,567.8695021645021,2020-06-14
11664,656.4571212121213,2020-06-14
11668,676.1948701298702,2020-06-14
11672,465.84534632034627,2020-06-14
11676,693.7093939393939,2020-06-14
11680,622.6131818181818,2020-06-14
11684,598.3163852813852,2020-06-14
11688,533.4470562770562,2020-06-14
11692,553.363722943723,2020-06-14
11696,760.6734848484848,2020-06-14
11700,785.6321212121212,2020-06-14
11704,710.0163852813854,2020-06-14
11708,642.6895021645022,2020-06-14
11712,680.516818181818,2020-06-14
11716,608.7245454545456,2020-06-14
11720,600.4558658008657,2020-06-14
11724,648.2054978354978,2020-06-14
11728,421.0766666666666,2020-06-14
11732,499.43961038961044,2020-06-14
11736,842.7039393939393,2020-06-14
11740,521.5154329004329,2020-06-14
11744,287.03993506493504,2020-06-14
11748,661.6084848484847,2020-06-14
11752,785.7327922077922,2020-06-14
11756,458.1042424242424,2020-06-14
11760,305.2766017316017,2020-06-14
11764,483.91329004329015,2020-06-14
11768,267.644264069264,2020-06-14
11772,266.8965800865801,2020-06-14
11776,219.69781385281385,2020-06-14
11780,167.44209956709955,2020-06-14
11784,152.14212121212122,2020-06-14
11788,101.97971861471864,2020-06-14
11792,59.67060606060605,2020-06-14
11796,22.473961038961043,2020-06-14
11800,0.0,2020-06-14
11804,0.0,2020-06-14
11808,0.0,2020-06-14
11812,0.0,2020-06-14
11816,0.0,2020-06-14
11820,0.0,2020-06-14
11824,0.0,2020-06-14
11828,0.0,2020-06-14
11832,0.0,2020-06-14
11836,0.0,2020-06-14
11840,0.0,2020-06-14
11844,0.0,2020-06-14
11848,0.0,2020-06-14
11852,0.0,2020-06-14
11856,0.0,2020-06-14
11860,0.0,2020-06-14
11864,0.0,2020-06-14
11868,0.0,2020-06-14
11872,0.0,2020-06-14
11876,0.0,2020-06-14
11880,0.0,2020-06-14
11884,0.0,2020-06-15
11888,0.0,2020-06-15
11892,0.0,2020-06-15
11896,0.0,2020-06-15
11900,0.0,2020-06-15
11904,0.0,2020-06-15
11908,0.0,2020-06-15
11912,0.0,2020-06-15
11916,0.0,2020-06-15
11920,0.0,2020-06-15
11924,0.0,2020-06-15
11928,0.0,2020-06-15
11932,0.0,2020-06-15
11936,0.0,2020-06-15
11940,0.0,2020-06-15
11944,0.0,2020-06-15
11948,0.0,2020-06-15
11952,0.0,2020-06-15
11956,0.0,2020-06-15
11960,0.0,2020-06-15
11964,0.0,2020-06-15
11968,0.0,2020-06-15
11972,0.0,2020-06-15
11976,0.0,2020-06-15
11980,11.034393939393938,2020-06-15
11984,32.669090909090905,2020-06-15
11988,86.08125541125541,2020-06-15
11992,123.09839826839828,2020-06-15
11996,200.98753246753247,2020-06-15
12000,235.79852813852816,2020-06-15
12004,220.09279220779214,2020-06-15
12008,430.7606493506495,2020-06-15
12012,494.37196969696976,2020-06-15
12016,573.6596969696968,2020-06-15
12020,647.1240692640692,2020-06-15
12024,690.1899134199134,2020-06-15
12028,489.85383116883116,2020-06-15
12032,482.55454545454546,2020-06-15
12036,322.27774891774885,2020-06-15
12040,477.16893939393935,2020-06-15
12044,632.1859523809526,2020-06-15
12048,570.4599999999999,2020-06-15
12052,502.0283982683983,2020-06-15
12056,358.67727272727274,2020-06-15
12060,346.8248268398269,2020-06-15
12064,548.0013636363635,2020-06-15
12068,406.26214285714286,2020-06-15
12072,334.98090909090917,2020-06-15
12076,449.5793939393939,2020-06-15
12080,578.1041991341991,2020-06-15
12084,440.1448484848484,2020-06-15
12088,346.21779220779223,2020-06-15
12092,412.4615151515152,2020-06-15
12096,186.29945887445885,2020-06-15
12100,403.5272510822511,2020-06-15
12104,625.5292424242424,2020-06-15
12108,659.2319913419911,2020-06-15
12112,307.1590909090909,2020-06-15
12116,545.5545670995671,2020-06-15
12120,484.4684415584416,2020-06-15
12124,421.62341991342,2020-06-15
12128,642.0115151515151,2020-06-15
12132,504.2534199134198,2020-06-15
12136,185.52638528138527,2020-06-15
12140,303.8736363636364,2020-06-15
12144,383.4381818181819,2020-06-15
12148,370.5979004329004,2020-06-15
12152,399.8645238095239,2020-06-15
12156,242.63738095238097,2020-06-15
12160,92.68002164502164,2020-06-15
12164,158.20272727272732,2020-06-15
12168,125.78727272727274,2020-06-15
12172,93.40283549783548,2020-06-15
12176,62.39584415584417,2020-06-15
12180,33.28606060606061,2020-06-15
12184,6.76547619047619,2020-06-15
12188,0.0,2020-06-15
12192,0.0,2020-06-15
12196,0.0,2020-06-15
12200,0.0,2020-06-15
12204,0.0,2020-06-15
12208,0.0,2020-06-15
12212,0.0,2020-06-15
12216,0.0,2020-06-15
12220,0.0,2020-06-15
12224,0.0,2020-06-15
12228,0.0,2020-06-15
12232,0.0,2020-06-15
12236,0.0,2020-06-15
12240,0.0,2020-06-15
12244,0.0,2020-06-15
12248,0.0,2020-06-15
12252,0.0,2020-06-15
12256,0.0,2020-06-15
12260,0.0,2020-06-15
12264,0.0,2020-06-15
12268,0.0,2020-06-16
12272,0.0,2020-06-16
12276,0.0,2020-06-16
12280,0.0,2020-06-16
12284,0.0,2020-06-16
12288,0.0,2020-06-16
12292,0.0,2020-06-16
12296,0.0,2020-06-16
12300,0.0,2020-06-16
12304,0.0,2020-06-16
12308,0.0,2020-06-16
12312,0.0,2020-06-16
12316,0.0,2020-06-16
12320,0.0,2020-06-16
12324,0.0,2020-06-16
12328,0.0,2020-06-16
12332,0.0,2020-06-16
12336,0.0,2020-06-16
12340,0.0,2020-06-16
12344,0.0,2020-06-16
12348,0.0,2020-06-16
12352,0.0,2020-06-16
12356,0.0,2020-06-16
12360,0.0,2020-06-16
12364,7.524393939393939,2020-06-16
12368,36.292056277056275,2020-06-16
12372,71.77461038961039,2020-06-16
12376,117.26727272727273,2020-06-16
12380,161.88785714285714,2020-06-16
12384,197.06816017316015,2020-06-16
12388,250.75852813852816,2020-06-16
12392,292.17588744588744,2020-06-16
12396,361.17272727272734,2020-06-16
12400,443.86969696969703,2020-06-16
12404,494.94383116883114,2020-06-16
12408,504.9594805194804,2020-06-16
12412,538.2066666666665,2020-06-16
12416,427.4660173160173,2020-06-16
12420,565.8816233766235,2020-06-16
12424,633.3014502164502,2020-06-16
12428,665.6391774891777,2020-06-16
12432,764.1548484848486,2020-06-16
12436,677.7317532467533,2020-06-16
12440,715.725541125541,2020-06-16
12444,658.2393073593072,2020-06-16
12448,742.4258874458873,2020-06-16
12452,1043.3487878787878,2020-06-16
12456,682.7000432900433,2020-06-16
12460,684.3007359307359,2020-06-16
12464,521.6569047619049,2020-06-16
12468,760.4624242424242,2020-06-16
12472,829.7365151515152,2020-06-16
12476,873.087683982684,2020-06-16
12480,854.1744372294371,2020-06-16
12484,514.2577056277056,2020-06-16
12488,637.0130303030304,2020-06-16
12492,682.4730086580086,2020-06-16
12496,225.55114718614715,2020-06-16
12500,0.0,2020-06-16
12504,541.2129437229437,2020-06-16
12508,531.4837878787878,2020-06-16
12512,555.5256926406927,2020-06-16
12516,644.0622943722943,2020-06-16
12520,486.2834848484848,2020-06-16
12524,267.35759740259743,2020-06-16
12528,368.2141341991342,2020-06-16
12532,209.48359307359306,2020-06-16
12536,178.5361471861472,2020-06-16
12540,126.16848484848488,2020-06-16
12544,52.35346320346321,2020-06-16
12548,102.05367965367964,2020-06-16
12552,82.02564935064935,2020-06-16
12556,37.96015151515152,2020-06-16
12560,23.28303030303031,2020-06-16
12564,11.76978354978355,2020-06-16
12568,0.0,2020-06-16
12572,0.0,2020-06-16
12576,0.0,2020-06-16
12580,0.0,2020-06-16
12584,0.0,2020-06-16
12588,0.0,2020-06-16
12592,0.0,2020-06-16
12596,0.0,2020-06-16
12600,0.0,2020-06-16
12604,0.0,2020-06-16
12608,0.0,2020-06-16
12612,0.0,2020-06-16
12616,0.0,2020-06-16
12620,0.0,2020-06-16
12624,0.0,2020-06-16
12628,0.0,2020-06-16
12632,0.0,2020-06-16
12636,0.0,2020-06-16
12640,0.0,2020-06-16
12644,0.0,2020-06-16
12648,0.0,2020-06-16
12652,0.0,2020-06-17
12656,0.0,2020-06-17
12660,0.0,2020-06-17
12664,0.0,2020-06-17
12668,0.0,2020-06-17
12672,0.0,2020-06-17
12676,0.0,2020-06-17
12680,0.0,2020-06-17
12684,0.0,2020-06-17
12688,0.0,2020-06-17
12692,0.0,2020-06-17
12696,0.0,2020-06-17
12700,0.0,2020-06-17
12704,0.0,2020-06-17
12708,0.0,2020-06-17
12712,0.0,2020-06-17
12716,0.0,2020-06-17
12720,0.0,2020-06-17
12724,0.0,2020-06-17
12728,0.0,2020-06-17
12732,0.0,2020-06-17
12736,0.0,2020-06-17
12740,0.0,2020-06-17
12744,0.0,2020-06-17
12748,1.5387878787878788,2020-06-17
12752,24.750216450216445,2020-06-17
12756,54.5078354978355,2020-06-17
12760,58.82090909090909,2020-06-17
12764,63.89231601731601,2020-06-17
12768,75.78402597402598,2020-06-17
12772,100.15030303030302,2020-06-17
12776,129.7389393939394,2020-06-17
12780,183.16541125541127,2020-06-17
12784,182.16580086580083,2020-06-17
12788,211.14170995670995,2020-06-17
12792,271.7924675324675,2020-06-17
12796,188.4772077922078,2020-06-17
12800,194.9418181818182,2020-06-17
12804,353.9380735930736,2020-06-17
12808,580.4050432900433,2020-06-17
12812,557.8523376623375,2020-06-17
12816,466.22948051948055,2020-06-17
12820,452.7383766233766,2020-06-17
12824,497.5224025974026,2020-06-17
12828,508.5618181818181,2020-06-17
12832,339.66088744588745,2020-06-17
12836,624.7799567099568,2020-06-17
12840,754.2273809523809,2020-06-17
12844,523.0908225108225,2020-06-17
12848,795.4776190476193,2020-06-17
12852,722.2657575757577,2020-06-17
12856,766.766774891775,2020-06-17
12860,757.978116883117,2020-06-17
12864,688.6843073593074,2020-06-17
12868,667.0922727272728,2020-06-17
12872,80.99655844155843,2020-06-17
12876,339.6854978354978,2020-06-17
12880,602.1437012987013,2020-06-17
12884,494.7421212121211,2020-06-17
12888,521.3969913419915,2020-06-17
12892,564.8434848484849,2020-06-17
12896,584.9099783549784,2020-06-17
12900,367.6145454545454,2020-06-17
12904,328.930303030303,2020-06-17
12908,299.1750432900433,2020-06-17
12912,296.02621212121204,2020-06-17
12916,280.09846320346327,2020-06-17
12920,186.59571428571425,2020-06-17
12924,53.91272727272727,2020-06-17
12928,134.64575757575756,2020-06-17
12932,136.53954545454542,2020-06-17
12936,96.97909090909091,2020-06-17
12940,60.303030303030305,2020-06-17
12944,31.900909090909092,2020-06-17
12948,19.305757575757575,2020-06-17
12952,3.4445021645021643,2020-06-17
12956,0.0,2020-06-17
12960,0.0,2020-06-17
12964,0.0,2020-06-17
12968,0.0,2020-06-17
12972,0.0,2020-06-17
12976,0.0,2020-06-17
12980,0.0,2020-06-17
12984,0.0,2020-06-17
12988,0.0,2020-06-17
12992,0.0,2020-06-17
12996,0.0,2020-06-17
13000,0.0,2020-06-17
13004,0.0,2020-06-17
13008,0.0,2020-06-17
13012,0.0,2020-06-17
13016,0.0,2020-06-17
13020,0.0,2020-06-17
13024,0.0,2020-06-17
13028,0.0,2020-06-17
13032,0.0,2020-06-17
